Year,Id,Name,Incumbent/Challenger/OpenSeat,Party Code,Party Designation,Total Receipts,Authorized Transfers From,Total Disbursements,Transfers to Authorized,Beginning Cash,Ending Cash,Contrib from Candidate,Loans from Candidate,Other Loans,Candidate Loan Repayments,Other Loan Repayments,Debts Owed By,Total Individual Contributions,State,District,Spec Elec Status,Primary Elec Status,Runoff Elec Status,General Elec Status,General Election Percentage,Contributions from Other Committees,Contributions from Party Committees,Ending Date,Refunds to Individuals,Refunds to Committees
1996,H2CA27123,"KAHN, DOUGLAS THOMPSON",O,1,DEM,1057536,0,1052335,0,0,5199,54100,717000,0,304100,0,303213,139468,CA,27,,W,,L,43,127366,5350,12311996,,
1996,H6CA26084,"KERNS, ROBERT MICHAEL",,2,REP,24500,0,23924,0,0,476,0,23500,0,0,0,85864,1000,CA,41,,L,,,0,0,0,12311996,,
1996,H4CA02064,"KIDD, DEVVY",,2,REP,2180,0,6433,0,0,0,0,0,0,0,0,0,2180,CA,2,,L,,,0,0,0,4021996,,
1996,H2CA41066,"KIM, JAY C",I,2,REP,579517,0,579673,0,28945,28787,0,13500,0,100000,0,234095,442756,CA,41,,W,,W,58,115650,0,12311996,,
1996,H8CA42103,"KIMBROUGH, GUY CAMPBELL",C,1,DEM,26551,0,26818,0,0,35,1111,5494,1925,5550,526,27915,7619,CA,43,,W,,L,38,10350,16500,1311997,,
1996,H0CA10032,"KING, LOWELL A",,2,REP,8272,0,8248,0,0,24,0,0,0,0,0,0,8272,CA,13,,L,,,0,0,0,4151996,,
1996,H6CA10070,"KLEHS, JOHAN",,1,DEM,28124,0,28124,0,0,0,0,0,0,0,0,0,24974,CA,10,,,,,0,3150,0,,,
1996,H6CA15111,"KLINE, NORMAN C",,1,DEM,37600,0,37445,0,0,151,0,34400,0,0,0,34400,3200,CA,15,,L,,,0,0,0,7311996,,
1996,H6CA24188,"KNIPE, ELIZABETH A",O,1,DEM,308037,0,308037,0,0,0,0,300853,0,0,0,112633,7184,CA,24,,L,,,0,0,0,7151996,,
1996,H6CA36083,"KUGLER, HANS J",,2,REP,0,0,0,0,0,0,0,92000,0,0,0,92000,0,CA,36,,L,,,0,0,0,12311996,,
1996,H6CA47015,"LAINE, TINA LOUISE",,1,DEM,74286,0,74030,0,0,246,12996,24062,0,24062,0,0,29495,CA,47,,W,,L,29,5000,1394,12311996,,
1996,H4CA16056,"LANE, DICK",,1,DEM,64997,0,64732,0,0,263,0,44382,0,0,0,44382,12815,CA,15,,W,,L,35,6250,1050,12311996,,
1996,H0CA11022,"LANTOS, THOMAS P",I,1,DEM,246330,0,591301,0,503288,158314,0,0,0,0,0,273084,168819,CA,12,,W,,W,71,37590,450,12311996,,
1996,H4CA03021,"LEFEVER, TIMOTHY J",,2,REP,648599,0,644993,0,1949,5555,0,9000,10000,20200,10000,14938,512941,CA,3,,W,,L,41,106062,9497,12311996,,
1996,H6CA33072,"LEONARD, JOHN PATRICK",,2,REP,6221,0,6208,0,0,10,511,1900,0,50,0,1850,2189,CA,33,,W,,L,13,0,1621,12311996,,
1996,H6CA28114,"LEVERING, DAVID L",,1,DEM,50262,0,50651,0,0,0,1499,2825,0,2825,0,0,45186,CA,28,,W,,L,37,500,250,12311996,,
1996,H8CA37079,"LEWIS, JERRY",I,2,REP,588476,0,239448,0,478451,827480,0,0,0,0,0,0,151539,CA,40,,W,,W,64,413400,500,12311996,,
1996,H6CA24139,"LIPOW, JEFFREY A",O,1,DEM,155994,0,61157,0,0,94836,0,131634,0,0,0,0,24360,CA,24,,L,,,0,0,0,3061996,,
1996,H4CA16049,"LOFGREN, ZOE",I,1,DEM,256457,0,193893,0,36760,99321,0,0,0,13816,0,0,142152,CA,16,,W,,W,66,110953,575,12311996,,
1996,H6CA10104,"LYON, GREGORY K",,3,LIB,17676,0,11094,0,0,0,6581,9400,0,118,0,0,4395,CA,10,,W,,L,0,0,0,11131996,,
1996,H2CA30028,"MARTINEZ, MATTHEW GILBERT JR",I,1,DEM,110095,0,83015,0,22308,50385,0,0,0,0,0,6000,42085,CA,31,,W,,W,67,67200,0,12311996,,
1996,H6CA01111,"MARVIN, MONICA WOLF",,1,DEM,337650,0,337649,0,0,0,24610,0,0,0,0,0,272028,CA,1,,L,,,0,39561,1450,6301996,,
1996,H2CA38062,"MATHEWS, E PETER",C,1,DEM,102293,0,104998,0,2648,235,0,9850,1600,4850,2596,39315,89443,CA,38,,L,,,0,492,0,12311996,,
1996,H2CA37106,"MATHEWSON, BUD",,2,REP,0,0,0,0,0,0,0,0,0,0,0,0,0,CA,44,,,,,0,0,0,12311996,,
1996,H8CA03014,"MATSUI, ROBERT T",I,1,DEM,663586,0,814857,0,296383,145113,0,0,0,0,0,11145,210261,CA,5,,W,,W,70,405373,0,12311996,,
1996,H6CA37222,"MCDONALD, JUANITA",I,1,DEM,337030,0,327257,0,0,9769,905,82000,0,0,0,112799,154974,CA,37,W,W,,W,85,94500,0,12311996,,
1996,H2CA25036,"MCKEON, HOWARD ""BUCK""",I,2,REP,458140,0,384011,0,13231,87359,0,0,0,35000,0,0,275012,CA,25,,W,,W,62,169450,0,12311996,,
1996,H0CA27044,"MICHAEL, ELIZABETH",O,3,LIB,9666,0,3300,0,320,6685,0,386,0,52,0,8571,8701,CA,27,,W,,L,3,200,561,6301996,,
1996,H6CA41166,"MIKELS, MARJORIE MUSSER",,2,REP,8922,0,8921,0,0,0,5174,0,0,0,0,0,3649,CA,41,,,,,0,99,0,12311996,,
1996,H6CA07043,"MILLER, GEORGE",I,1,DEM,332333,0,434745,0,319482,217068,0,0,0,0,0,0,147729,CA,7,,W,,W,71,148800,300,12311996,,
1996,H6CA37198,"MURRAY, WILLARD H JR",O,1,DEM,145748,0,144748,0,0,997,2937,45000,0,0,0,48000,46472,CA,37,L,L,,,0,46700,0,12311996,,
1996,H6CA49029,"NAVARRO, PETER",,1,DEM,450929,0,450424,0,0,501,0,0,0,0,0,2275,236967,CA,49,,W,,L,42,213722,0,12311996,,
1996,H6CA34187,"NUNEZ, DAVID G",,2,REP,11752,0,11177,0,0,573,6339,0,0,0,0,0,5163,CA,34,,W,,L,26,250,0,1311997,,
1996,H2CA43047,"PACKARD, RONALD C",I,2,REP,353383,0,264625,0,101979,190737,0,0,0,0,0,0,95974,CA,48,,W,,W,65,235350,5048,12311996,,
1996,H6CA42131,"PALAZZO, ALFRED",,1,DEM,3149,0,3002,0,0,146,2933,0,0,0,0,0,216,CA,42,,L,,,0,0,0,1311997,,
1996,H6CA24196,"PASH, MARK S",O,1,DEM,14005,0,14003,1000,0,0,0,14000,0,160,0,13839,5,CA,24,,L,,,0,0,0,12311996,,
1996,H6CA27249,"PAUL, JOE",O,2,REP,6631,0,6562,0,0,69,1561,0,0,0,0,0,5069,CA,27,,L,,,0,0,0,12311996,,
1996,H8CA05035,"PELOSI, NANCY",I,1,DEM,458456,0,465863,0,79873,72465,0,0,0,0,0,0,296630,CA,8,,W,,W,84,152700,0,12311996,,
1996,H6CA34179,"PEREZ, ED",,2,REP,30893,0,29713,0,0,251,450,3339,0,0,0,2286,23415,CA,34,,L,,,0,1000,1044,12311996,,
1996,H6CA19089,"PESCOSOLIDO, PAMELA J",,3,LIB,6031,0,5973,0,0,0,1853,1202,0,1201,0,0,2570,CA,19,,W,,L,2,403,0,11251996,,
1996,H6CA10120,"PLACE, JOHN HUGH",,3,REF,94119,0,91607,0,0,2510,45000,45000,0,0,0,45000,3419,CA,10,,W,,L,2,0,0,12311996,,
1996,H6CA26126,"POIRIER, RICHARD",,2,REP,10262,190,10082,190,0,177,0,6435,0,435,0,9900,3627,CA,26,,L,,,0,10,0,3311996,,
1996,H2CA11051,"POMBO, RICHARD",I,2,REP,576957,0,470749,53000,149910,256117,0,0,0,0,0,0,339043,CA,11,,W,,W,59,212575,0,12311996,,
1996,H6CA22109,"PORTER, RICHARD D ""DICK""",,3,REF,103320,0,103320,0,0,0,320,103000,0,103000,0,0,0,CA,22,,W,,L,1,0,0,12031996,,
1996,H6CA46017,"PRINCE, JAMES MICHAEL",,1,DEM,256818,0,256738,0,0,78,546,89244,0,0,0,112536,158333,CA,46,,L,,,0,7900,650,12311996,,
1996,H2CA19054,"RADANOVICH, GEORGE P",I,2,REP,755455,0,618220,0,1064,138296,0,0,0,0,0,12062,507527,CA,19,,W,,W,66,243150,150,12311996,,
1996,H4CA07048,"REECE, NORMAN H",,2,REP,42576,0,41147,0,3974,3763,18360,10000,0,7500,0,10000,22866,CA,7,,W,,L,22,400,843,12311996,,
1996,H6CA37248,"RICHARDS, PAUL HENRY II",O,1,DEM,113884,0,113490,0,0,395,0,84300,100,0,0,88018,27234,CA,37,L,L,,,0,2000,0,12311996,,
1996,H0CA01064,"RIGGS, FRANK DUNCAN",I,2,REP,1388458,0,1390399,0,2495,554,0,0,2000,41261,3000,3243,823052,CA,1,,W,,W,48,502310,50826,12311996,,
1996,H6CA46058,"ROCHA, FELIX JR",,2,REP,2883,0,2871,0,0,12,0,68,0,0,0,0,2815,CA,46,,L,,,0,0,0,10011996,,
1996,H6CA27231,"ROGAN, JAMES E",O,2,REP,805863,0,764024,0,0,42287,0,0,0,0,0,4921,494484,CA,27,,W,,W,49,311280,0,12311996,,
1996,H8CA42061,"ROHRABACHER, DANA",I,2,REP,264217,0,272859,0,30156,21512,0,0,11900,0,0,0,162722,CA,45,,W,,W,60,88443,300,12311996,,
1996,H2CA33048,"ROYBAL-ALLARD, LUCILLE",I,1,DEM,151659,0,144278,0,47340,54720,0,0,0,0,0,0,67125,CA,33,,W,,W,82,81550,1475,12311996,,
1996,H6CA39020,"ROYCE, EDWARD RANDALL",I,2,REP,621689,0,489076,49419,4686,137299,0,0,0,0,0,0,285829,CA,39,,W,,W,62,247840,423,12311996,,
1996,H6CA44079,"RUFUS, ANITA",,1,DEM,116441,0,116240,0,0,199,0,23250,0,0,0,31077,76248,CA,44,,W,,L,39,16275,600,12311996,,
1996,H6CA46033,"SANCHEZ, LORETTA",,1,DEM,829816,0,818629,0,0,11183,0,120500,0,101500,0,29322,446057,CA,46,,W,,W,46,254439,5200,12311996,,
1996,H6CA13132,"SAVAGE, TERRY C",,3,LIB,3970,0,3532,0,0,437,-200,0,0,0,0,0,3970,CA,13,,W,,L,4,0,0,10161996,,
1996,H4CA36047,"SAVODNIK, IRWIN",,2,REP,587134,0,582792,0,0,4340,0,506692,0,14000,0,492692,66398,CA,36,,L,,,0,2500,0,12311996,,
1996,H6CA03067,"SCHAUPP, CHARLES EUGENE",,2,REP,74196,0,73328,0,0,156,24818,0,0,0,0,0,49766,CA,3,,L,,,0,0,0,12311996,,
1996,H4CA22039,"SEASTRAND, ANDREA H",I,2,REP,1266561,54297,1244151,54033,1728,24135,0,0,1000,0,3000,53242,748788,CA,22,,W,,L,45,457910,1599,12311996,,
1996,H6CA15145,"SHARPE-GEISLER, VALLI",,3,REF,23735,0,21472,0,0,2261,10000,4647,0,0,0,10637,2527,CA,15,,W,,L,2,0,0,12311996,,
1996,H6CA24113,"SHERMAN, BRAD",O,1,DEM,1380322,0,1364516,0,0,15800,6000,672500,10799,100000,0,623989,452106,CA,24,,W,,W,50,228456,5600,12311996,,
1996,H6CA11078,"SILVA, JASON SCOTT",,1,DEM,17921,0,17862,0,0,58,2857,0,0,0,0,0,7264,CA,11,,W,,L,36,2000,5800,12311996,,
1996,H8CA05050,"SILVER, CAROL RUTH",C,1,DEM,87143,0,86363,0,0,778,750,59865,1000,25000,0,35866,24527,CA,1,,L,,,0,0,1000,12311996,,
1996,H6CA46025,"SMITH, KATHERINE HATCH",,2,REP,82047,0,82045,0,0,0,0,51305,0,11858,0,39446,25740,CA,46,,L,,,0,4575,0,6301996,,
1996,H6CA09023,"STARK, FORTNEY PETE",I,1,DEM,334985,0,630357,0,717118,421506,0,0,0,0,0,0,76125,CA,13,,W,,W,65,160508,1200,12311996,,
1996,H6CA05161,"STEIN, WILLIAM FRANCIS",,2,REP,18302,0,17793,0,0,505,6498,1000,0,500,0,3182,10063,CA,5,,L,,,0,500,0,12311996,,
1996,H4CA29042,"STEPANEK, PAUL JAMES",,2,REP,135868,0,135677,0,29,215,0,0,0,0,0,42250,113716,CA,29,,W,,L,24,17250,0,12311996,,
1996,H6CA09056,"STEWART, RANDAL M",,1,DEM,68186,0,67874,0,0,310,1273,46527,0,5527,0,41000,18785,CA,9,,L,,,0,0,0,12311996,,
1996,H6CA42115,"STEWART, STEPHEN C",,2,REP,158315,0,159724,0,0,-1411,22000,94100,0,0,0,94100,42215,CA,42,,L,,,0,0,0,4151996,,
1996,H4CA00019,"SYBERT, RICHARD P",O,2,REP,903477,0,895847,0,1575,9205,0,65000,1000,0,0,670554,528824,CA,24,,W,,L,42,301727,5000,12311996,,
1996,H4CA51020,"TAMERIUS, RITA K",,1,DEM,20901,0,19995,0,1869,2773,4333,0,0,0,0,0,13240,CA,51,,W,,L,29,2350,850,3311997,,
1996,H6CA37271,"TATUM, DALE",O,1,DEM,17076,0,17076,0,0,0,15878,15878,0,0,0,0,-14717,CA,37,,L,,,0,0,0,12311996,,
1996,H6CA10088,"TAUSCHER, ELLEN O",,1,DEM,2587380,0,2586708,0,0,671,89759,1650000,0,0,0,1659070,624111,CA,10,,W,,W,48,206721,5200,12311996,,
1996,H8CA18020,"THOMAS, WILLIAM M",I,2,REP,1079145,0,768689,0,269436,577890,0,0,0,0,0,0,373006,CA,21,,W,,W,65,645655,155,12311996,,
1996,H2CA34012,"TORRES, ESTEBAN EDWARD",I,1,DEM,186727,0,207398,0,120990,100319,0,0,0,0,0,0,110203,CA,34,,W,,W,68,74625,0,12311996,,
1996,H6CA25094,"TRAUTMAN, DIANE",,1,DEM,16831,0,16434,0,0,395,877,0,0,0,0,2588,15142,CA,25,,W,,L,33,12,800,12311996,,
1996,H6CA37214,"TUCKER, ROBIN",O,1,DEM,29473,0,29096,0,0,0,0,4372,5367,600,0,0,19734,CA,37,L,L,,,0,0,0,12311996,,
1996,H6CA20111,"UNRUH, CLIFFORD DUANE",,2,REP,52411,0,52411,0,0,0,0,0,0,0,0,846,29140,CA,20,,L,,,0,0,0,12311996,,
1996,H6CA23164,"UNRUHE, ROBERT R",,1,DEM,25140,0,24642,0,0,495,1372,0,0,0,0,0,20355,CA,23,,W,,L,35,2821,591,12311996,,
1996,H2CA50026,"VARGAS, JUAN CARLOS",,1,DEM,289843,0,289530,0,0,312,0,25125,0,15000,0,65767,188728,CA,50,,L,,,0,0,7000,12311996,,
1996,H6CA37289,"VOETEE, MICHAEL EUGENE",C,2,REP,43806,0,42972,0,0,832,0,0,0,0,0,0,43806,CA,37,,W,,L,14,0,0,11251996,,
1996,H2CA21092,"VOLLMER, DEBORAH A",,1,DEM,36737,0,36129,0,25,631,18500,7500,0,1500,0,7500,6760,CA,21,,W,,L,26,3600,200,12311996,,
1996,H4CA23011,"WATERS, MAXINE",I,1,DEM,191620,0,235851,0,44150,-89,0,0,0,0,0,7069,128072,CA,35,,W,,W,85,60900,0,12311996,,
1996,H6CA24048,"WAXMAN, HENRY A",I,1,DEM,417504,0,365082,0,420929,473351,0,0,0,0,0,0,140066,CA,29,,W,,W,68,236750,0,12311996,,
1996,H6CA52015,"WESLEY, DARITY",,1,DEM,40183,0,40178,0,0,0,850,6500,0,2748,0,0,29793,CA,52,,W,,L,30,1000,887,12051996,,
1996,H6CA42156,"WILDE, LINDA MARIE",,2,REP,702739,0,686060,0,0,16678,744,5500,2000,5500,2000,8966,423539,CA,42,,W,,L,49,264830,3146,12311996,,
1996,H2CA42080,"WILLIAMS, JOHN CHARLES",,2,REP,86252,0,87207,0,42,767,0,55000,0,0,0,64000,31252,CA,42,,L,,,0,0,0,12311996,,
1996,H6CA16093,"WOJSLAW, CHARLES F",,2,REP,86530,0,86528,0,0,0,0,47000,6500,8539,0,53500,25907,CA,16,,W,,L,29,1000,0,1151997,,
1996,H2CA01045,"WOOLSEY, LYNN",I,1,DEM,632305,0,542131,0,8981,99155,0,0,0,2600,0,0,362920,CA,6,,W,,W,61,267975,400,12311996,,
1996,H4CA09036,"WRIGHT, DEBORAH",,2,REP,35458,0,34491,72,0,1102,1932,700,0,0,0,9709,29563,CA,9,,W,,L,18,99,2923,12311996,,
1996,H2CA20037,"YOUNG, PAUL A",,2,REP,715,0,515,0,157,0,0,0,0,0,0,0,715,CA,20,,L,,,0,0,0,12121996,,
1996,H6CA38063,"ZBUR, RICK",,1,DEM,1009305,0,1011672,0,0,2368,0,27000,0,17000,0,14321,802655,CA,38,,W,,L,42,170815,5350,12311996,,
1996,H6CO04111,"AMENT, DONALD DOUGLAS",O,2,REP,156660,0,149789,0,0,6872,0,0,0,0,0,8271,125639,CO,4,,L,,,0,30400,0,12311996,,
1996,H6CO01141,"DEGETTE, DIANA LOUISE",O,1,DEM,898672,0,889219,0,0,9453,511,21502,0,20000,0,36841,664432,CO,1,,W,,W,56,210963,350,12311996,,
1996,H6CO06025,"FITZ-GERALD, JOAN",,1,DEM,120960,0,119224,0,0,1734,16300,9000,0,4500,0,4500,57930,CO,6,,W,,L,37,35550,0,12311996,,
1996,H6CO01174,"FRANKLIN, LESLIE S",O,1,DEM,67498,0,66462,0,0,1037,1202,20000,0,10000,0,549,37578,CO,1,,,,,0,0,0,12311996,,
1996,H6CO01166,"FRIEDNASH, DOUGLAS J",O,1,DEM,37792,0,35879,0,0,1912,0,0,0,0,0,1912,36935,CO,1,,,,,0,0,0,9301996,,
1996,H6CO03121,"GURULE, ALBERT LOUIS",,1,DEM,80809,0,79406,0,0,1402,1765,13009,0,9,0,13000,49779,CO,3,,W,,L,31,14600,1656,12311996,,
1996,H6CO05076,"HEFLEY, JOEL M",I,2,REP,310296,0,329794,0,83619,64122,0,0,0,0,0,0,158145,CO,5,,W,,W,71,143055,207,12311996,,
1996,H6CO05092,"HUGHES, WILLIAM J",,2,REP,64186,0,64186,7704,0,0,28544,27000,0,0,0,0,8641,CO,5,,L,,,0,0,0,5021997,,
1996,H6CO04103,"KELLEY, GUY J",O,1,DEM,266662,0,261425,0,0,5140,600,38148,0,5000,0,62249,175248,CO,4,,W,,L,38,50392,150,12311996,,
1996,H2CO03054,"MCINNIS, SCOTT",I,2,REP,734455,0,270892,0,198530,659098,0,0,0,0,0,0,465125,CO,3,,W,,W,68,226670,3969,12311996,,
1996,H6CO04129,"MCKINLEY, WES",O,3,,22601,0,22600,0,0,0,0,14500,0,1150,0,0,8101,CO,4,,W,,L,3,0,0,11261996,,
1996,H4CO02060,"MILLER, PATRICIA ELAINE",,2,REP,457243,0,458442,0,2588,2937,3120,0,0,0,0,0,416613,CO,2,,W,,L,38,29540,5000,12311996,,
1996,H6CO05100,"ROBINSON, MICHAEL ALLEN",,1,DEM,16018,0,16017,0,0,0,331,822,0,0,0,0,14865,CO,5,,W,,L,28,0,0,11251996,,
1996,H6CO02107,"ROBINSON, SHANNON A",,2,REP,141590,0,140432,0,0,1150,5318,25000,0,1700,0,23300,97329,CO,2,,L,,,0,8500,1934,12311996,,
1996,H6CO01133,"ROGERS, JOE",O,2,REP,443292,0,438086,0,0,5206,13200,0,0,0,0,0,319467,CO,1,,W,,L,40,98206,11000,12311996,,
1996,H6CO01158,"SANDOS, TIMOTHY M",O,1,DEM,252455,0,251233,0,0,1221,0,4500,0,0,0,7779,212783,CO,1,,L,,,0,31548,350,12311996,,
1996,H2CO06081,"SCHAEFER, DANIEL L",I,2,REP,742059,0,760648,50000,88425,69834,0,0,0,0,0,0,174311,CO,6,,W,,W,62,542825,100,12311996,,
1996,H6CO04087,"SCHAFFER, BOB",O,2,REP,477145,0,451732,0,0,25412,100102,1360,0,1360,0,0,293996,CO,4,,W,,W,56,170334,10000,12311996,,
1996,H6CO02081,"SKAGGS, DAVID E",I,1,DEM,773940,0,778880,0,84082,79143,16,0,0,0,0,0,435085,CO,2,,W,,W,57,310788,500,12311996,,
1996,H6CO04095,"SULLIVAN, PATRICK JAMES",O,2,REP,397845,0,397843,0,0,0,157834,5000,0,0,0,13327,205121,CO,4,,L,,,0,28621,0,9251996,,
1996,H4CT02043,"BINGHAM, DAVID BREWSTER",,2,REP,20030,0,20030,0,0,0,14111,0,0,0,0,0,5918,CT,2,,,,,0,0,0,9011996,,
1996,H6CT01115,"BROOKS, WEBSTER BERNELL III",,2,REP,7450,0,5842,0,0,0,0,0,0,0,0,0,7350,CT,1,,L,,,0,0,0,10141996,,
1996,H0CT03072,"DELAURO, ROSA L",I,1,DEM,603976,0,424582,0,21957,201350,0,0,0,0,0,0,350636,CT,3,,W,,W,71,243055,750,12311996,,
1996,H6CT04085,"FINCH, WILLIAM A",,1,DEM,188194,0,185986,175,0,2209,0,0,0,0,0,0,138549,CT,4,,W,,L,37,25400,22100,1311997,,
1996,H0CT05085,"FRANKS, GARY A",I,2,REP,735938,0,644293,0,116683,208327,2500,0,0,0,0,11056,339667,CT,5,,W,,L,45,359993,18755,12311996,,
1996,H0CT02017,"GEJDENSON, SAM",I,1,DEM,1185748,0,1177255,0,4393,12887,0,95000,0,85000,0,70000,650141,CT,2,,W,,W,51,402200,26475,12311996,,
1996,H8CT06037,"GRIFFIN, JAMES L",,1,DEM,187972,49489,189122,49489,20517,19483,5000,35000,0,56200,0,6922,93941,CT,6,,,,,0,1500,0,12311996,,
1996,H2CT06014,"JOHNSON, NANCY LEE",I,2,REP,825021,0,931406,0,115747,9359,0,0,0,0,0,0,388736,CT,6,,W,,W,49,424431,5700,12311996,,
1996,H2CT01015,"KENNELLY, BARBARA B",I,1,DEM,580196,0,543033,0,50374,87538,0,0,0,0,0,0,218675,CT,1,,W,,W,73,343600,2435,12311996,,
1996,H6CT06122,"KNIBBS, TIMOTHY A",,3,OTH,0,0,430,0,0,0,430,0,0,0,0,0,0,CT,6,,W,,L,1,0,0,9301996,,
1996,H4CT06028,"KOSKOFF, CHARLOTTE",,1,DEM,270576,0,273133,0,2939,379,6803,0,0,0,0,1188,132935,CT,6,,W,,L,48,121177,9069,12311996,,
1996,H4CT05053,"MALONEY, JAMES H",,1,DEM,621220,0,614440,0,1168,7087,750,12255,16863,8505,0,158644,299081,CT,5,,W,,W,52,281502,15267,12311996,,
1996,H2CT02021,"MUNSTER, EDWARD W",,2,REP,412714,3699,423658,3699,16687,5744,0,0,0,0,0,5264,292394,CT,2,,W,,L,45,77050,33835,12311996,,
1996,H6CT02121,"NORTON, ANDREW MCCALL",,2,REP,83688,0,83462,0,0,224,0,9000,0,0,0,9000,74023,CT,2,,L,,,0,650,0,12311996,,
1996,H6CT05090,"O'TOOLE, JOHN A",,1,DEM,30423,0,22497,0,0,7924,0,0,0,0,0,0,29035,CT,5,,,,,0,1200,0,12311996,,
1996,H6CT02139,"ONDUSKO, DIANNE G",,3,OTH,3771,0,3637,0,0,134,0,718,500,0,0,5964,2553,CT,2,,W,,L,2,0,0,12311996,,
1996,H8CT04057,"SHAYS, CHRISTOPHER",I,2,REP,577706,0,552597,0,17792,42901,0,0,0,0,0,110,562468,CT,4,,W,,W,60,7550,2248,12311996,,
1996,H6CT01123,"SLEATH, KENT",,2,REP,8457,0,8459,0,0,0,200,0,0,0,0,0,7036,CT,1,,W,,L,24,16,1200,12311996,,
1996,H0DC00058,"NORTON, ELEANOR HOLMES",I,1,DEM,156752,0,119818,0,78812,115744,0,0,0,20000,0,0,97218,DC,0,,W,,W,89,57950,0,12311996,,
1996,H2DE00072,"CASTLE, MICHAEL N",I,2,REP,578078,0,376350,0,309105,510831,0,0,0,0,0,0,341085,DE,0,,W,,W,70,199880,1383,12311996,,
1996,H2DE00098,"ERCOLE, ERNEST LEWIS",C,1,DEM,2895,0,2895,0,0,42,0,0,0,0,0,0,2986,DE,0,,L,,,0,0,0,7311996,,
1996,H6DE00164,"JURGENSEN, GEORGE A",,3,LIB,2287,0,2287,0,0,0,447,600,0,600,0,0,1240,DE,0,,W,,L,1,0,0,11251996,,
1996,H6DE01030,"WILLIAMS, DENNIS EDWARD",,1,DEM,9350,0,6437,0,0,2911,0,3500,0,0,0,7581,5850,DE,0,,W,,L,27,0,0,9301996,,
1996,H6FL05151,"BEADLE,TOM",,2,REP,19194,0,17641,0,0,-1486,0,18029,0,0,0,16367,1090,FL,5,,L,,,0,0,0,9301996,,
1996,H6FL01051,"BECK, KEVIN TIMOTHY",,1,DEM,41854,0,38410,0,0,3442,50,0,0,0,0,0,15135,FL,1,,W,,L,27,16250,10300,11251996,,
1996,H6FL02174,"BELLAMY, MARK LEONIDAS",O,2,REP,27476,0,27441,0,0,35,12017,6000,0,6519,0,0,9459,FL,2,,L,,,0,0,0,10131996,,
1996,H2FL09012,"BILIRAKIS, MICHAEL",I,2,REP,740666,0,846392,0,158168,52443,0,0,0,0,0,0,345621,FL,9,,W,,W,68,375419,362,12311996,,
1996,H6FL00046,"BOYD, F ALLEN JR",O,1,DEM,809791,2500,807103,0,0,2689,0,0,0,0,0,83165,381403,FL,2,,R,W,W,59,405201,2050,12311996,,
1996,H2FL03056,"BROWN, CORRINE",I,1,DEM,342615,500,335831,0,7984,14765,0,0,0,0,0,0,92165,FL,3,,W,,W,61,238100,11800,12311996,,
1996,H6FL23014,"BROWN, ROBERT PAUL",,2,REP,13505,0,13502,0,0,0,1135,0,0,0,0,0,500,FL,23,,W,,L,26,5000,5000,1091997,,
1996,H6FL11068,"BUSANSKY, PHYLLIS HENDLER",O,1,DEM,171125,0,168035,0,0,3091,337,7000,0,0,0,7000,156664,FL,11,,L,,,0,4752,150,12311996,,
1996,H6FL15119,"BYRON, JOHN L",,1,DEM,333725,0,332687,0,0,1036,127,10000,0,10000,0,10000,133614,FL,15,,W,,L,42,174248,14328,12311996,,
1996,H2FL00045,"CANADY, CHARLES T",I,2,REP,259228,0,213131,0,1459,47557,0,0,0,0,0,0,113596,FL,12,,W,,W,61,120465,999,12311996,,
1996,H6FL12132,"CANADY, MICHEL L",,1,DEM,23343,400,23294,0,0,571,4388,0,0,0,0,400,1549,FL,12,,W,,L,38,9000,10150,12311996,,
1996,H2FL00060,"COOPER, KENNETH D",C,1,DEM,85078,0,85040,0,0,35,0,36020,0,0,0,0,0,FL,22,,W,,L,38,0,0,12311996,,
1996,H6FL09062,"CORBINO, PAMELA MILLS",,2,REP,32800,0,32799,0,0,0,1197,20100,0,428,0,0,11502,FL,9,,L,,,0,0,0,11301996,,
1996,H6FL02141,"DAVIS, ANITA L",O,1,DEM,113807,0,113561,0,0,245,2310,22100,0,1213,0,19406,73791,FL,2,,R,L,,0,10550,0,12311996,,
1996,H6FL00087,"DAVIS, JIM",O,1,DEM,935836,0,935314,0,0,522,0,8000,0,6000,0,85864,651075,FL,11,,R,W,W,57,260625,5350,12311996,,
1996,H2FL16041,"DEUTSCH, PETER",I,1,DEM,1139955,0,435604,0,16290,720642,0,0,0,0,0,0,641546,FL,20,,W,,W,65,457739,1275,12311996,,
1996,H2FL19037,"DIAZ-BALART, LINCOLN",I,2,REP,381906,0,130085,21000,224752,475459,0,0,0,0,0,0,173265,FL,21,,W,,W,0,179250,4536,12311996,,
1996,H6FL07074,"FEATHER, ROBERT GINGRICH ""BUD""",,1,DEM,14495,0,14376,0,0,118,1000,0,11409,0,0,11409,0,FL,7,,L,,,0,0,0,8141996,,
1996,H6FL03040,"FIELDS, PRESTON JAMES",,2,REP,49949,0,38413,0,0,11536,0,11589,0,0,0,14327,33669,FL,3,,W,,L,38,3250,1400,11251996,,
1996,H4FL16021,"FOLEY, MARK",I,2,REP,785107,0,613392,0,10656,182370,0,0,0,0,0,0,522662,FL,16,,W,,W,64,249016,6317,12311996,,
1996,H2FL04070,"FOWLER, TILLIE KIDD",I,2,REP,474024,0,280593,0,154876,348305,0,0,0,0,0,0,319329,FL,4,,W,,W,0,133546,297,12311996,,
